Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableInput.java",,323,,,93
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableOutput.java",,169,,,47
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/contrib/src/test/org/apache/hadoop/hive/contrib/mr/TestGenericMR.java",,91,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe.java",,53,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseSerDe.java",,428,,,70
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseSplit.java",,44,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStatsAggregator.java",,86,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStatsPublisher.java",,87,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStatsSetupConstants.java",,6,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java",,238,,,43
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java",,284,,,36
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableOutputFormat.java",,80,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHFileOutputFormat.java",,152,,,20
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/LazyHBaseCellMap.java",,88,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/LazyHBaseRow.java",,114,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/java/org/apache/hadoop/hive/hbase/package-info.java",,1,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/test/org/apache/hadoop/hive/hbase/HBaseQTestUtil.java",,13,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/test/org/apache/hadoop/hive/hbase/HBaseTestSetup.java",,77,,,9
