coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
5,9,49,5,19,3188,0,0,1,1,214,12,96,287,58,88,189,1898,330,1568,0,0,1,1,0.167,
0,2,10,3,8,588,0,0,1,1,92,5,85,104,31,41,14,527,153,374,0,0,1,1,0.036,
0,2,3,9,3,2939,0,0,1,1,117,1,99,783,35,37,7,322,155,167,0,0,1,1,0.041,
1,3,11,0,3,435,0,0,1,1,46,6,0,57,33,46,42,1027,220,807,0,0,1,1,0.075,
0,1,9,0,1,311,1,0,1,0,40,1,82,64,15,28,11,225,33,192,1,0,1,0,0.087,
2,3,15,3,3,375,0,0,1,1,55,4,65,20,81,62,54,1405,526,879,0,0,1,1,0.057,
0,2,8,1,2,1128,0,0,1,1,58,1,95,316,47,54,26,555,119,436,0,0,1,1,0.085,
0,1,9,0,1,201,0,0,1,0,35,1,82,45,3,28,4,104,5,99,0,0,1,0,0.071,
0,1,7,0,1,41,0,0,1,0,8,1,42,11,21,24,4,253,49,204,0,0,1,0,0.03,
0,1,1,0,1,270,0,0,1,0,83,1,96,84,1,27,0,88,2,86,0,0,1,0,0,
0,1,2,0,2,20,0,0,1,0,2,1,33,1,29,30,1,237,68,169,0,0,1,0,0.008,
0,2,8,1,4,406,0,0,1,1,57,5,70,28,60,59,26,1061,242,819,0,0,1,1,0.047,
0,5,21,5,6,1448,0,0,1,1,159,5,91,268,38,48,11,487,230,257,0,0,1,1,0.042,
0,2,8,0,2,52,0,0,1,1,3,1,40,19,78,20,7,483,324,159,0,0,1,1,0.028,
4,4,32,5,4,588,0,0,1,1,119,9,89,31,37,51,19,662,155,507,0,0,1,1,0.056,
3,6,18,0,6,45,0,0,1,1,9,15,0,2,107,43,44,1737,879,858,0,0,1,1,0.048,
0,1,1,1,4,815,0,0,0,1,57,2,95,191,1,39,6,316,2,314,0,0,0,1,0.036,
0,1,9,1,1,191,0,0,1,0,29,2,87,45,1,15,2,45,1,44,0,0,1,0,0.08,
0,2,8,0,2,1300,0,0,1,1,65,2,97,383,45,20,2,204,109,95,0,0,1,1,0.019,
0,2,7,0,3,414,0,0,1,1,19,1,98,53,48,2,102,339,91,248,0,0,1,1,0.374,
0,3,9,0,3,67,0,0,1,0,13,1,94,6,9,6,2,36,18,18,0,0,1,0,0.1,
0,1,9,1,3,458,0,0,1,0,43,1,89,123,26,9,2,122,73,49,0,0,1,0,0.031,
0,1,7,0,2,268,0,0,1,0,31,2,55,76,1,14,2,37,1,36,0,0,1,1,0.056,
0,1,9,2,1,2954,0,0,1,0,101,1,94,532,3,31,6,159,9,150,0,0,1,0,0.07,
0,1,1,0,2,131,0,0,1,1,18,1,86,22,91,3,5,605,578,27,0,0,1,1,0.016,
2,2,20,1,2,1047,0,0,1,1,54,2,86,118,38,33,41,568,271,297,0,0,1,1,0.124,
0,1,10,3,1,2064,0,0,1,0,68,1,97,445,3,24,28,144,4,140,0,0,1,0,0.277,
0,1,6,0,1,98,0,0,0,0,6,1,58,7,0,1,2,25,0,25,0,0,1,0,0.114,
0,3,3,0,3,82,0,0,0,0,2,1,91,23,7,0,0,12,9,3,0,0,0,0,0,
3,7,43,1,9,3692,0,0,1,1,250,8,94,244,67,79,51,868,243,625,0,0,1,1,0.11,
2,2,6,4,2,33,0,0,1,1,14,6,0,2,62,44,29,1024,405,619,0,0,1,1,0.053,
2,2,13,1,4,1366,0,0,1,1,137,12,73,55,103,86,193,2197,602,1595,0,0,1,1,0.149,
0,2,2,0,2,123,0,0,1,0,11,3,90,39,5,29,0,125,14,111,0,0,1,0,0,
6,24,97,8,32,8804,0,0,1,1,647,31,93,190,57,90,195,1949,337,1612,0,0,1,1,0.153,
0,14,45,4,17,4169,0,0,1,1,167,2,87,321,34,38,7,331,156,175,0,0,1,1,0.048,
0,1,4,0,1,275,0,0,1,0,22,2,86,98,2,17,27,190,2,188,0,0,1,0,0.219,
0,2,20,1,2,355,1,0,1,0,38,3,87,21,15,28,11,231,35,196,1,0,1,0,0.087,
0,1,1,0,1,436,0,0,1,0,28,1,89,139,11,4,0,43,11,32,0,0,1,0,0,
0,5,16,0,5,174,0,0,1,1,29,8,75,11,35,43,22,533,119,414,0,0,1,1,0.073,
0,1,1,0,1,124,0,0,1,0,27,1,65,27,3,28,4,104,5,99,0,0,1,0,0.072,
0,6,11,1,7,838,0,0,1,1,119,4,89,31,38,54,21,702,159,543,0,0,1,1,0.079,
0,2,15,0,3,48,0,0,1,0,5,4,50,13,29,12,0,96,63,33,0,0,1,1,0.04,
0,1,2,0,2,149,0,0,0,0,17,3,90,36,0,9,0,19,0,19,0,0,0,0,0,
2,2,18,0,2,45,0,0,1,0,8,2,78,7,21,25,4,261,51,210,0,0,1,1,0.04,
0,4,22,0,4,685,0,0,1,1,95,3,90,178,30,42,9,476,150,326,0,0,1,1,0.098,
0,2,5,0,2,263,0,0,1,0,30,3,90,69,12,23,21,173,20,153,0,0,1,0,0.195,
0,1,4,0,2,349,0,0,1,1,23,2,78,111,43,17,1,233,195,38,0,0,1,1,0.008,
2,2,18,0,2,45,0,0,1,0,8,2,78,7,28,17,0,262,79,183,0,0,1,1,0.04,
0,6,20,1,6,1014,0,0,1,1,134,11,93,48,59,59,26,1064,244,820,0,0,1,1,0.021,
0,2,6,0,2,495,0,0,1,0,25,2,71,88,19,26,5,146,29,117,0,0,1,1,0.079,
0,4,7,1,4,1089,0,0,1,0,61,2,98,243,13,31,0,75,14,61,0,0,1,1,0,
2,5,26,6,7,4685,0,0,1,1,210,2,97,862,47,55,26,557,119,438,0,0,1,1,0.079,
0,1,10,0,1,47,0,0,1,0,6,1,90,11,23,24,2,169,72,97,0,0,1,1,0.099,
2,6,11,0,10,1310,0,0,1,1,124,6,92,167,38,51,11,505,234,271,0,0,1,1,0.04,
0,1,10,0,1,20,0,0,1,0,7,3,0,3,21,12,0,100,52,48,0,0,1,1,0.067,
4,7,37,4,11,3372,0,0,0,1,255,12,93,110,1,41,6,320,2,318,0,0,0,1,0.053,
0,1,2,0,1,18,0,0,1,1,5,3,0,5,78,21,7,492,333,159,0,0,1,1,0.058,
0,1,1,1,1,291,0,0,1,0,19,2,88,93,3,14,0,25,3,22,0,0,1,0,0,
0,2,5,0,2,435,0,0,1,0,55,1,90,114,11,24,5,91,13,78,0,0,1,0,0.096,
0,2,2,0,2,264,0,0,0,0,10,3,88,31,2,0,37,52,2,50,0,0,0,0,0.587,
0,1,4,0,3,184,0,0,1,0,29,2,100,38,11,7,4,63,22,41,0,0,1,0,0.098,
0,1,1,0,2,178,0,0,1,0,29,1,76,44,1,8,0,34,1,33,0,0,1,0,0,
0,1,2,0,1,198,0,0,1,0,31,2,87,45,1,15,2,46,1,45,0,0,1,0,0.08,
0,1,4,0,1,45,0,0,1,0,10,1,87,12,18,4,0,42,30,12,0,0,1,0,0,
0,1,1,0,1,461,0,0,1,0,43,1,89,124,27,10,2,123,74,49,0,0,1,0,0.032,
0,2,4,1,2,2964,0,0,1,0,101,1,94,534,3,31,6,159,9,150,0,0,1,0,0.069,
0,1,2,0,1,71,1,0,1,0,5,1,76,21,10,1,0,31,23,8,1,0,1,0,0,
0,4,16,0,4,1980,0,0,1,1,85,3,88,133,40,34,41,578,278,300,0,0,1,1,0.108,
