Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/Builder.java",,76,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java",,146,,,41
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/DataFormatClause.java",,140,,,33
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/DeadLetterChannelBuilder.java",,65,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/DefaultErrorHandlerBuilder.java",,211,,,52
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilder.java",,17,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderRef.java",,70,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderSupport.java",,41,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java",,605,,,153
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ExpressionClause.java",,188,,,47
