coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,10,114,4,11,177,0,0,1,0,26,2,80,39,2,3,4,56,7,49,0,0,1,0,0.1,
0,1,9,1,1,56,0,0,1,0,15,2,0,9,1,4,5,25,1,24,0,0,1,0,0.286,
0,4,45,2,5,213,1,0,1,0,15,2,88,30,1,2,2,42,2,40,0,0,1,0,0.087,
0,3,21,1,4,22,0,0,1,0,6,3,50,5,4,3,0,15,5,10,0,0,1,0,0,
0,1,23,0,1,53,0,0,1,0,2,4,50,15,1,1,0,6,1,5,0,0,1,0,0,
2,4,28,0,7,219,1,1,1,0,13,1,92,31,1,5,7,62,2,60,0,1,1,0,0.184,
15,24,136,5,29,720,0,0,1,0,73,6,71,20,4,11,1,143,7,136,0,0,1,1,0.14,
0,1,23,0,1,28,0,0,1,0,3,1,57,7,2,4,1,36,6,30,0,0,1,0,0.053,
12,26,185,29,28,979,1,0,1,0,100,4,93,39,71,18,2,400,251,149,0,0,1,1,0.008,
0,1,23,0,1,15,0,0,1,0,1,1,0,4,2,4,0,15,2,13,0,0,1,0,0,
0,8,61,4,8,314,0,0,1,0,38,3,96,93,9,9,0,69,24,45,0,0,1,0,0,
0,1,13,0,1,98,1,0,1,0,12,4,75,25,2,6,0,21,2,19,0,0,1,0,0,
0,10,36,7,12,384,0,0,1,0,55,12,86,30,7,10,11,134,12,122,0,0,1,0,0.115,
0,3,9,0,3,42,0,0,1,0,10,1,39,12,2,2,0,19,2,17,0,0,1,0,0,
0,2,6,1,2,85,1,0,1,0,23,8,55,8,1,3,0,39,4,35,0,0,1,0,0,
0,1,17,2,3,184,1,0,1,0,36,1,91,45,6,2,0,50,8,42,0,0,1,0,0.114,
0,1,2,1,1,311,0,0,1,0,30,2,92,60,1,6,23,68,6,62,0,0,1,0,0.387,
1,2,41,0,3,110,0,0,1,0,13,2,76,17,5,3,3,37,6,31,0,0,1,0,0.111,
4,4,24,0,4,199,1,0,1,0,13,2,75,38,3,2,0,29,4,25,0,0,1,0,0,
0,3,11,1,3,117,1,0,1,0,11,3,60,31,2,5,0,26,2,24,0,0,1,0,0,
0,17,94,10,18,501,0,0,1,0,62,3,83,101,6,7,2,91,11,80,0,0,1,0,0.094,
2,2,26,2,4,113,0,0,1,0,47,8,55,11,1,4,0,59,2,57,0,0,1,1,0.14,
0,4,24,0,4,47,1,0,1,0,14,1,0,8,2,1,0,20,4,16,0,0,1,0,0,
0,2,8,2,3,117,0,0,1,0,27,1,93,31,1,4,5,34,2,32,0,0,1,0,0.222,
0,2,23,4,2,203,0,0,0,0,17,1,90,54,10,0,2,31,13,18,0,0,0,0,0.087,
0,1,17,0,1,123,0,0,1,0,18,3,30,28,1,3,0,37,1,36,0,0,1,0,0,
0,1,2,0,2,255,1,1,1,0,8,1,66,87,6,1,2,29,14,15,0,1,1,0,0.105,
0,2,33,4,2,49,0,0,1,0,7,3,66,15,2,2,0,15,3,12,0,0,1,1,0.012,
0,6,31,1,7,84,0,0,1,0,17,4,87,22,7,8,0,34,8,26,0,0,1,1,0.019,
0,4,20,0,4,94,1,0,1,0,20,3,85,25,4,9,0,32,5,27,0,0,1,0,0.085,
0,1,4,1,1,39,0,0,1,0,3,4,73,10,1,1,0,9,1,8,0,0,1,0,0,
0,8,39,1,8,298,0,0,1,1,49,12,89,30,17,17,17,350,45,305,0,0,1,1,0.236,
0,3,42,1,3,162,0,0,1,0,20,3,56,24,3,5,10,108,5,103,0,0,1,0,0.13,
3,23,153,10,25,772,0,0,1,1,144,32,0,3,20,19,6,330,51,279,0,0,1,1,0.236,
0,19,105,13,20,547,0,0,1,0,62,2,95,141,3,15,0,90,4,86,0,0,1,1,0,
0,6,21,1,6,51,0,0,1,0,12,4,33,7,1,2,2,38,1,37,0,0,1,0,0.148,
2,6,48,2,7,258,1,0,1,0,44,10,73,18,9,5,0,101,26,75,0,0,1,0,0,
0,3,21,1,3,126,0,0,1,0,18,3,87,32,5,7,2,79,11,68,0,0,1,1,0.236,
0,1,18,4,1,50,0,0,1,0,10,1,84,14,1,1,0,13,1,12,0,0,1,0,0,
0,6,16,0,6,134,1,0,1,0,18,1,93,41,1,5,0,23,1,22,0,0,1,0,0,
7,8,64,2,10,294,0,0,1,0,54,13,50,16,2,6,11,133,4,129,0,0,1,0,0.149,
0,1,17,0,3,117,0,0,1,0,14,1,0,29,4,4,3,241,7,234,0,0,1,0,0.024,
0,2,4,0,2,22,0,0,1,0,2,1,33,4,12,2,2,97,19,78,0,0,1,1,0.236,
2,7,45,1,7,411,1,1,1,0,26,2,92,58,3,3,1,46,10,36,0,1,1,0,0.041,
0,1,14,0,1,102,0,0,1,0,7,1,82,32,5,1,0,18,8,10,0,0,1,0,0,
6,7,44,1,7,74,0,0,1,0,22,2,0,10,1,5,0,28,1,27,0,0,1,0,0,
0,3,35,1,5,213,1,0,1,0,11,1,91,60,3,3,1,24,5,19,0,0,1,0,0.069,
0,8,43,2,8,125,0,0,1,0,29,9,77,19,5,11,4,110,8,102,0,0,1,0,0.065,
4,6,25,3,7,155,1,0,1,0,25,4,69,15,1,3,10,45,2,43,0,0,1,0,0.308,
0,3,15,0,3,116,1,0,1,0,5,3,78,7,1,1,10,59,1,58,0,0,0,0,0.245,
0,1,6,10,1,161,0,0,1,0,22,3,88,42,14,5,0,60,29,31,0,0,1,0,0,
4,10,77,6,11,382,0,0,1,0,21,2,89,82,6,5,29,142,15,127,0,0,1,0,0.289,
0,2,19,3,3,143,0,0,1,0,27,6,40,7,2,4,0,44,5,39,0,0,1,1,0.14,
0,3,23,4,5,92,0,0,1,0,13,2,69,22,1,5,2,41,2,39,0,0,1,0,0.04,
0,1,5,0,1,98,1,0,1,0,8,3,66,31,1,2,3,26,1,25,0,0,1,1,0.14,
10,11,42,0,13,393,0,0,1,0,49,4,74,48,1,5,0,61,2,59,0,0,0,0,0,
0,3,17,5,3,547,1,0,1,0,31,2,96,167,9,14,0,66,12,54,0,0,1,0,0,
0,23,124,8,26,845,0,0,1,1,93,2,98,184,25,20,0,212,110,102,0,0,1,1,0,
