coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,5,2,1,88,0,0,1,0,16,5,89,23,7,12,0,33,8,25,0,0,1,0,0,0
0,2,5,0,3,173,1,0,1,0,12,3,81,56,3,7,0,28,3,25,1,0,1,0,0,0
0,1,9,0,1,70,1,0,1,0,13,1,0,12,7,3,0,27,10,17,1,0,1,0,0,0
0,4,9,7,6,689,1,0,1,0,43,3,97,178,14,20,0,90,18,72,1,0,1,0,0,0
0,2,5,3,2,39,0,0,1,0,12,3,60,10,2,8,0,17,2,15,0,0,1,0,0,0
0,1,15,2,2,425,1,1,1,0,30,3,96,114,5,7,0,55,19,36,1,1,1,0,0,0
0,3,10,1,5,230,0,0,1,0,23,4,88,50,1,7,0,47,1,46,0,0,1,0,0,0
2,2,10,0,2,164,0,0,1,0,24,2,66,19,1,5,0,110,8,102,0,0,1,0,0,0
4,5,65,3,5,383,1,0,1,0,42,8,93,49,10,6,0,97,28,69,1,0,1,0,0.033,0
0,1,5,0,1,108,0,0,1,0,24,1,75,23,1,1,0,43,1,42,0,0,1,0,0,0
0,1,15,0,1,73,0,0,1,0,12,3,80,18,1,9,2,51,1,50,0,0,0,0,0.073,0.072727273
0,2,5,0,2,94,0,0,1,0,9,1,38,25,1,6,0,13,1,12,0,0,1,0,0,0
0,1,15,0,2,36,0,0,1,0,7,1,25,7,4,2,0,15,4,11,0,0,1,0,0.103,0
4,4,18,0,7,311,0,0,1,0,32,9,80,6,8,12,11,144,14,130,0,0,1,1,0.111,0.13253012
0,1,23,7,1,337,0,0,1,0,31,1,90,56,4,11,8,92,5,87,0,0,1,0,0.147,0.148148148
0,3,20,1,3,181,0,0,1,0,34,1,72,43,3,11,0,122,3,119,1,0,1,0,0,0
0,2,2,1,2,316,0,0,1,0,40,2,81,83,6,5,0,55,8,47,0,0,1,0,0,0
2,5,31,0,5,304,0,0,1,1,41,10,100,1,124,24,7,683,421,262,0,0,1,1,0.101,0.020086083
0,2,25,0,2,517,1,0,1,0,48,1,95,99,3,11,17,134,3,131,1,0,1,0,0.199,0.202380952
0,1,15,0,1,94,0,0,0,0,14,1,70,18,0,4,5,38,0,38,0,0,0,0,0.208,0.208333333
2,9,60,4,10,1070,0,0,1,1,140,13,94,62,99,48,68,1314,359,955,0,0,1,1,0.096,0.093793103
123,154,1134,51,193,7567,0,0,1,1,1291,275,0,38,320,139,2030,10848,3560,7288,0,0,1,1,0.219,0.272337
0,3,13,1,4,104,0,0,1,1,33,11,85,12,74,29,19,548,176,372,0,0,1,1,0.219,0.064846416
0,1,3,0,1,25,1,0,1,0,8,1,100,5,2,10,1,59,4,55,1,0,1,0,0.033,0.032786885
9,18,142,5,18,604,0,0,1,1,137,39,33,3,50,34,14,695,124,571,0,0,1,1,0.219,0.038727524
0,1,2,1,1,285,0,0,1,0,21,1,92,77,14,1,2,49,20,29,0,0,1,0,0.074,0.075471698
0,2,6,2,4,273,0,0,1,0,24,4,80,58,1,10,4,73,1,72,0,0,1,0,0.098,0.098765432
0,3,9,2,4,278,1,0,1,0,14,1,100,21,1,4,28,76,1,75,1,0,1,0,0.424,0.424242424
0,2,18,3,3,554,1,0,1,0,51,2,93,92,1,14,19,123,1,122,1,0,1,0,0.232,0.236024845
0,2,3,5,3,750,0,0,1,0,19,1,98,184,8,7,16,102,10,92,0,0,1,0,0.243,0.23880597
3,10,56,3,13,842,1,0,1,0,122,21,0,24,15,23,16,278,20,258,0,0,1,1,0.086,0.103225806
0,2,16,0,3,160,0,0,1,0,24,2,85,37,7,9,0,71,12,59,1,0,1,0,0.073,0
0,2,23,0,2,72,1,0,1,0,13,3,40,6,11,9,8,112,22,90,0,0,1,1,0.219,0.125
43,50,294,23,89,3107,0,0,1,1,535,63,86,26,159,72,124,2519,671,1848,0,0,1,1,0.111,0.089627756
0,1,1,0,2,170,0,0,1,0,23,3,85,37,1,9,9,55,2,53,0,0,1,0,0.247,0.246575342
0,1,2,0,1,32,0,0,1,0,2,1,33,5,17,4,4,114,27,87,0,0,1,0,0.066,0.06557377
0,8,59,0,10,624,0,0,1,1,90,10,0,5,86,29,25,880,231,649,0,0,1,1,0.219,0.053763441
0,4,13,1,4,171,0,0,1,0,31,1,95,45,1,5,5,39,2,37,0,0,1,0,0.204,0.204081633
0,3,15,0,3,226,1,0,1,0,0,1,0,0,2,1,73,146,24,122,1,0,1,0,0.5,0.5
0,1,1,1,1,295,1,0,1,0,34,2,91,75,2,5,2,55,3,52,1,0,1,0,0.068,0.06779661
0,1,13,0,1,178,1,0,0,0,11,1,93,45,0,7,2,28,0,28,1,0,0,0,0.125,0.125
0,1,1,1,1,187,0,0,1,0,32,2,91,50,2,9,0,60,2,58,0,0,1,0,0,0
3,4,40,0,5,182,0,0,1,0,31,6,33,10,19,14,25,358,51,307,0,0,1,1,0.124,0.12254902
0,2,2,2,3,95,0,0,1,0,13,5,60,26,7,13,0,59,9,50,0,0,1,0,0.059,0
0,2,12,0,2,59,0,0,1,0,14,1,25,5,2,4,5,34,2,32,0,0,1,0,0.227,0.227272727
