coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,16,0,2,24,0,0,1,0,4,1,62,6,4,6,0,60,8,52,0,0,1,0,0,0
2,4,66,1,6,468,0,2,1,0,45,2,94,94,8,5,3,83,33,50,0,2,1,0,0.062,0.06741573
0,1,3,0,3,822,0,0,1,0,46,2,93,213,2,7,6,120,6,114,0,0,1,0,0.09,0.090909091
0,1,4,0,1,13,0,0,1,0,4,1,0,2,3,2,0,19,6,13,0,0,1,0,0,0
0,1,2,0,1,164,0,0,1,0,30,2,86,37,2,4,0,63,11,52,0,0,1,1,0.426,0
0,16,94,12,22,2261,0,0,1,0,115,3,79,83,5,13,47,295,43,252,0,0,1,1,0.426,0.241645244
9,9,90,0,9,3527,0,2,0,0,156,15,87,49,3,0,47,665,224,441,0,2,0,0,0.248,0.123847167
4,6,36,5,16,1334,0,0,1,0,69,5,88,95,1,5,72,247,3,244,0,0,1,0,0.37,0.368286445
2,10,49,4,10,397,0,0,1,0,36,5,78,18,12,3,23,240,42,198,0,0,1,0,0.133,0.160839161
41,47,553,8,53,1827,0,0,1,0,167,10,86,44,7,11,65,373,41,332,0,0,1,1,0.289,0.258449304
0,2,21,1,2,153,0,0,1,0,16,1,65,28,2,1,2,57,4,53,0,0,1,0,0.063,0.06557377
0,1,9,1,1,157,0,0,1,0,25,3,71,26,1,3,2,40,1,39,0,0,1,1,0.426,0.090909091
0,6,74,0,7,764,0,0,1,0,17,1,79,56,3,6,39,136,21,115,0,0,1,0,0.313,0.364485981
0,2,6,0,2,120,0,0,0,0,5,1,71,11,1,0,8,21,2,19,0,0,0,0,0.432,0.432432432
0,6,52,4,6,189,0,0,1,0,20,1,82,36,1,4,2,32,10,22,0,0,1,0,0.145,0.111111111
0,2,21,1,2,97,1,0,1,0,10,1,83,17,5,2,31,153,65,88,1,0,1,0,0.27,0.288372093
2,2,40,2,2,335,0,2,1,0,45,2,89,42,1,7,24,244,14,230,0,0,1,1,0.426,0.164383562
6,18,132,16,18,1593,0,0,1,0,91,4,87,127,12,7,15,250,86,164,0,0,1,0,0.114,0.107142857
19,47,310,19,62,4853,0,2,1,1,442,17,85,94,19,25,165,1056,100,956,0,0,1,1,0.426,0.238095238
0,1,12,0,1,123,0,0,1,0,14,1,76,23,2,1,4,26,7,19,0,0,1,0,0.235,0.235294118
0,7,45,10,10,884,0,2,1,0,55,1,90,107,5,8,43,319,39,280,0,2,1,0,0.212,0.212345679
0,1,10,0,1,686,0,2,0,0,22,1,90,183,2,0,5,63,8,55,0,2,1,0,0.44,0.136986301
0,1,11,0,1,75,0,0,0,0,12,1,77,17,0,5,2,19,0,19,0,0,0,0,0.174,0.173913043
0,1,8,0,1,190,1,1,1,0,14,1,50,60,2,3,4,29,4,25,1,1,1,0,0.205,0.216216216
0,1,10,0,1,29994,0,2,0,0,0,1,0,0,1,2,1192,4795,5,4790,0,2,1,0,0.409,0.332079677
0,5,73,2,6,1023,1,0,1,0,27,1,96,151,23,3,29,216,168,48,1,0,1,0,0.215,0.211678832
0,1,11,1,1,203,0,0,1,0,22,1,76,31,2,8,6,49,3,46,0,0,1,0,0.197,0.196721311
0,1,13,0,1,153,0,1,1,0,17,2,61,19,1,1,4,31,3,28,0,1,1,0,0.143,0.205128205
0,2,38,0,3,171,0,2,1,0,7,2,60,8,2,4,2,29,2,27,0,2,1,0,0.118,0.121212121
0,1,2,0,1,216,1,0,1,0,13,1,70,45,3,2,2,34,12,22,1,0,1,0,0.105,0.105263158
0,3,21,3,3,410,0,2,1,0,32,1,88,35,2,5,7,97,11,86,0,2,1,0,0.116,0.126126126
0,5,72,0,6,597,0,0,1,0,3,1,78,2,3,8,7,87,22,65,0,0,1,0,0.135,0.138613861
0,5,36,0,6,328,0,0,1,0,23,1,89,69,1,2,6,57,7,50,0,0,1,0,0.15,0.173913043
0,2,27,0,2,70,0,0,1,0,5,1,63,14,1,2,2,13,1,12,0,0,1,0,0.235,0.235294118
0,1,7,0,2,138,0,0,1,0,18,1,69,26,1,4,2,49,1,48,0,0,1,0,0.075,0.075471698
0,2,27,1,2,372,0,0,1,0,11,1,86,25,5,1,8,80,23,57,0,0,1,0,0.167,0.166666667
0,1,11,0,1,53,0,0,1,0,5,1,72,12,2,3,2,16,6,10,0,0,1,0,0.2,0.2
0,7,88,2,8,390,0,0,1,0,33,1,90,59,2,8,8,64,2,62,0,0,1,0,0.178,0.2
0,3,17,2,3,110,1,0,1,0,12,2,50,21,1,3,0,17,1,16,1,0,1,0,0,0
0,2,24,1,3,232,0,0,1,0,23,1,85,36,1,8,5,55,1,54,0,0,1,0,0.154,0.153846154
0,5,38,2,10,308,0,1,1,0,30,1,86,71,6,4,4,76,26,50,0,1,1,0,0.094,0.095238095
0,3,3,0,3,163,0,2,0,0,16,1,47,30,1,0,2,26,1,25,0,0,1,1,0.289,0.133333333
0,8,66,0,10,460,0,0,1,0,34,1,86,75,1,7,4,52,3,49,0,0,1,0,0.131,0.133333333
0,3,23,3,4,400,0,2,1,0,88,1,81,83,3,8,2,123,14,109,0,2,1,0,0.029,0.031496063
