coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
4,2,25,6,11,360,0,0,0,0,46,9,92,58,0,4,13,129,1,128,0,0,0,0,0.151,
5,5,13,1,5,267,0,0,0,0,46,13,50,16,2,4,9,99,7,92,0,0,0,0,0.164,
13,5,31,7,16,617,0,0,0,0,49,13,66,18,0,3,15,102,3,99,0,0,0,0,0.211,
33,28,171,3,41,1159,0,0,0,0,184,52,33,12,0,6,59,238,11,227,0,0,0,0,0.344,
0,2,8,0,4,43,0,0,0,0,10,1,80,8,0,0,0,0,0,0,0,0,0,0,0,
0,1,1,0,2,44,0,0,0,0,4,1,54,12,0,0,0,0,0,0,0,0,0,0,0,
2,3,44,0,3,67,0,0,0,0,25,8,83,9,0,2,6,40,0,40,0,0,0,0,0.231,
4,4,56,2,4,147,0,0,0,0,37,11,0,5,0,0,0,0,0,0,0,0,0,1,0.061,
0,2,12,0,2,77,0,0,0,0,4,1,83,9,0,1,1,30,5,25,0,0,0,0,0.063,
3,4,47,1,7,259,0,0,0,0,64,9,76,35,0,5,5,88,0,88,0,0,0,0,0.101,
11,7,48,1,14,483,0,0,0,0,57,16,78,7,0,5,17,153,19,134,0,0,0,0,0.181,
0,1,17,0,1,144,0,0,1,0,22,1,72,32,3,5,5,122,4,118,0,0,1,0,0.076,
5,6,34,0,9,335,0,0,0,0,24,5,0,19,0,4,4,48,5,43,0,0,0,0,0.157,
2,5,29,0,5,64,0,0,0,0,15,4,0,5,1,2,0,23,5,18,0,0,0,0,0,
10,14,128,0,14,306,0,0,1,0,33,5,67,16,3,4,2,63,5,58,0,0,1,0,0.06,
20,15,114,7,24,664,0,0,0,1,128,18,81,57,0,12,21,206,6,200,0,0,0,1,0.137,
44,43,277,15,60,864,0,0,0,1,149,30,50,5,2,7,37,282,25,257,0,0,0,1,0.201,
4,6,41,3,12,233,0,0,0,0,38,13,100,6,0,3,2,69,1,68,0,0,0,0,0.13,
11,28,158,21,30,1158,0,0,0,1,142,15,75,14,8,17,13,302,25,277,0,0,0,1,0.077,
83,109,1087,95,126,4029,0,0,1,1,495,53,55,11,68,13,63,1252,347,905,0,0,1,1,0.088,
9,12,62,8,22,855,0,0,1,1,121,13,83,101,9,8,44,283,27,256,0,0,1,1,0.214,
