coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
4,1,17,1,6,814,0,0,0,1,57,14,0,5,0,7,17,246,4,242,0,0,0,1,0.119,0.121428571
0,2,10,0,2,78,0,0,0,0,11,2,82,18,0,4,1,52,2,50,0,0,0,0,0.037,0.037037037
6,9,51,0,13,1213,0,0,1,1,143,16,84,22,19,10,52,416,57,359,0,0,1,1,0.201,0.2
2,3,27,5,3,461,0,0,0,1,71,4,66,6,5,14,9,230,29,201,0,0,0,1,0.07,0.072580645
2,6,15,0,6,154,0,0,0,0,24,9,0,8,0,2,8,90,0,90,0,0,0,0,0.14,0.150943396
0,2,9,1,2,201,0,0,0,0,33,9,87,18,1,6,8,88,8,80,0,0,0,0,0.152,0.153846154
4,4,84,0,5,205,0,0,1,0,21,6,80,30,6,5,16,161,39,122,0,0,1,0,0.166,0.165803109
2,3,16,0,3,269,0,0,0,0,25,5,93,32,0,4,2,82,11,71,0,0,0,0,0.047,0.046511628
0,1,13,0,1,14,0,0,0,0,5,1,0,4,0,3,0,8,0,8,0,0,0,0,0,0
0,1,1,0,1,12,0,0,0,0,2,1,0,3,0,2,0,5,0,5,0,0,0,0,0,0
8,14,53,7,18,1429,0,0,1,1,170,17,57,44,11,7,79,431,117,314,0,0,1,0,0.269,0.268251273
2,2,40,0,2,38,0,0,1,0,11,7,0,3,1,3,1,21,2,19,0,0,1,0,0.083,0.086956522
0,1,1,0,2,335,0,0,0,0,32,2,80,76,4,5,17,194,19,175,0,0,0,0,0.149,0.149122807
0,1,5,0,1,86,0,0,0,0,8,1,78,25,0,3,0,16,0,16,0,0,0,0,0,0
21,32,320,21,34,4313,0,0,1,1,537,58,59,12,35,20,227,1980,504,1476,0,0,1,1,0.195,0.18652424
3,0,6,1,3,178,0,0,0,0,38,7,84,18,0,6,10,105,5,100,0,0,0,0,0.156,0.16
2,3,63,1,4,208,0,0,0,0,34,7,44,12,0,6,10,68,3,65,0,0,0,0,0.217,0.227272727
2,0,2,3,2,217,0,0,1,0,27,4,87,29,4,4,6,80,14,66,0,0,1,0,0.16,0.130434783
3,3,60,1,3,88,0,0,1,0,24,11,0,3,1,4,2,32,1,31,0,0,1,0,0.108,0.111111111
0,1,10,0,1,19,0,0,0,0,2,2,50,6,1,3,23,127,3,124,0,0,0,0,0.262,0.265895954
0,2,37,0,3,734,0,0,1,1,56,6,95,157,7,7,4,160,41,119,0,0,1,1,0.047,0.047619048
3,0,6,0,4,614,0,0,0,0,39,5,69,24,0,4,20,201,12,189,0,0,0,0,0.231,0.165975104
2,2,18,0,2,90,0,0,1,0,10,4,76,13,7,1,3,50,11,39,0,0,1,0,0.105,0.107142857
0,4,23,0,4,62,0,0,1,0,6,1,76,17,1,4,0,10,1,9,0,0,1,0,0,0
2,3,27,6,6,995,0,0,0,0,65,6,95,88,0,5,23,199,6,193,0,0,0,0,0.228,0.187755102
5,9,115,6,14,1038,0,0,1,1,178,6,0,28,5,11,20,402,24,378,0,0,1,1,0.07,0.090497738
0,1,3,4,3,82,0,0,0,0,5,2,89,11,0,2,0,21,3,18,0,0,0,0,0.056,0
0,1,14,0,2,97,0,0,0,0,19,1,70,24,0,4,0,29,0,29,0,0,0,0,0,0
11,8,77,1,13,478,0,0,1,0,82,5,82,56,7,6,29,240,35,205,0,0,1,1,0.191,0.194630872
2,0,2,2,2,196,0,0,0,0,30,2,77,35,1,1,7,61,3,58,0,0,0,0,0.187,0.186666667
0,2,9,0,3,93,0,0,0,0,19,1,0,22,0,3,1,50,0,50,0,0,0,0,0.038,0.038461538
2,2,44,2,7,461,0,0,1,1,58,4,0,10,10,9,20,280,33,247,0,0,1,1,0.133,0.125
0,1,4,4,3,275,0,0,1,1,35,1,91,64,27,4,1,176,43,133,0,0,1,0,0.013,0.011235955
2,0,2,0,3,92,0,0,0,0,34,11,71,7,2,3,8,72,8,64,0,0,0,0,0.182,0.181818182
0,2,19,0,2,181,0,0,0,1,34,1,72,43,1,7,13,115,5,110,0,0,0,1,0.161,0.184397163
0,1,13,0,1,39,0,0,0,0,7,2,55,9,0,4,1,31,0,31,0,0,0,0,0.061,0.060606061
0,3,19,1,6,583,0,0,1,0,53,2,93,98,5,5,7,150,47,103,0,0,1,0,0.085,0.085365854
6,2,40,0,6,229,0,0,0,1,46,15,0,4,0,7,7,106,2,104,0,0,0,0,0.111,0.116666667
3,4,67,7,11,439,0,0,0,1,72,13,80,38,1,7,5,121,5,116,0,0,0,1,0.08,0.076335878
5,5,23,3,8,732,0,0,1,0,95,7,0,3,17,3,5,162,29,133,0,0,1,0,0.043,0.058139535
3,3,60,0,3,90,0,0,1,0,23,11,0,3,1,4,2,31,1,30,0,0,1,0,0.111,0.114285714
3,3,60,0,3,71,0,0,1,0,22,11,0,3,1,4,2,33,1,32,0,0,1,0,0.103,0.108108108
0,1,20,0,2,51,0,0,0,0,4,2,55,12,0,2,0,9,0,9,0,0,0,0,0,0
2,2,6,0,2,110,0,0,0,0,13,4,81,15,0,3,6,50,0,50,0,0,0,0,0.182,0.193548387
5,3,38,8,16,2520,0,0,0,0,164,12,75,100,2,6,84,446,46,400,0,0,0,0,0.272,0.273615635
5,2,25,6,7,743,0,0,0,1,96,15,65,17,1,10,36,337,3,334,0,0,0,1,0.176,0.17603912
17,19,166,7,42,1506,0,0,1,1,156,21,0,7,1,10,23,375,38,337,0,0,1,1,0.107,0.109263658
0,1,7,1,1,130,0,0,0,0,20,4,76,29,0,4,9,97,1,96,0,0,0,0,0.157,0.156521739
14,24,143,12,30,2995,0,0,1,1,253,17,68,15,162,6,36,1533,988,545,0,0,1,1,0.042,0.044859813
0,3,50,1,3,168,0,0,1,1,38,7,78,19,1,7,4,83,4,79,0,0,1,0,0.088,0.087912088
0,1,8,0,1,86,0,0,1,0,25,1,41,18,3,5,1,40,4,36,0,0,1,0,0.048,0.047619048
0,2,11,1,2,156,0,0,0,0,22,3,88,42,1,5,9,116,4,112,0,0,0,0,0.133,0.134328358
0,3,53,0,3,69,0,0,0,0,20,6,36,11,0,5,7,49,1,48,0,0,0,0,0.222,0.222222222
2,3,38,1,3,331,0,0,0,1,68,3,91,50,1,7,17,184,1,183,0,0,0,0,0.157,0.155963303
0,1,3,2,1,80,0,0,0,0,18,7,77,16,0,3,1,45,1,44,0,0,0,0,0.045,0.042553191
2,0,2,1,2,214,0,0,0,0,37,6,75,23,0,4,5,93,0,93,0,0,0,0,0.094,0.097087379
7,7,62,2,13,671,0,0,0,0,58,13,70,5,0,4,16,157,20,137,0,0,0,0,0.169,0.169312169
3,4,79,2,4,75,0,0,0,0,27,13,0,4,0,5,3,50,0,50,0,0,0,0,0.102,0.107142857
0,1,1,1,1,14,0,0,0,0,7,4,0,2,1,4,1,21,2,19,0,0,0,0,0.061,0.086956522
0,2,14,0,2,160,0,0,0,0,30,1,0,39,2,5,0,47,8,39,0,0,0,0,0,0
4,6,30,0,6,148,0,0,0,0,26,13,66,5,9,4,4,59,12,47,0,0,0,1,0.098,0.119402985
0,1,13,0,1,42,0,0,0,0,12,2,61,10,0,4,3,41,0,41,0,0,0,0,0.128,0.127659574
2,4,46,0,5,111,0,0,1,0,22,3,72,18,3,5,2,80,5,75,0,0,1,0,0.046,0.047619048
0,2,14,0,2,241,0,0,0,1,42,3,78,58,6,10,40,386,46,340,0,0,0,1,0.172,0.17167382
0,1,14,0,1,51,0,0,0,0,12,2,66,14,0,5,2,66,0,66,0,0,0,0,0.057,0.057142857
0,1,11,0,1,126,0,0,0,1,16,3,85,29,10,15,15,338,36,302,0,0,0,1,0.081,0.081521739
39,50,428,29,74,4780,0,0,1,1,572,56,82,32,139,16,94,2132,659,1473,0,0,1,1,0.071,0.081034483
2,3,73,8,5,290,0,0,0,1,43,8,74,21,1,7,5,95,8,87,0,0,0,1,0.078,0.095238095
4,5,27,2,13,836,0,0,1,1,100,3,93,63,7,8,30,273,25,248,0,0,1,1,0.176,0.18018018
2,2,26,0,2,61,0,0,0,0,11,3,50,5,0,6,1,42,2,40,0,0,0,0,0.045,0.045454545
0,2,2,0,2,42,0,0,1,1,5,7,66,6,225,6,147,5455,4992,463,0,0,1,1,0.048,0.051139329
5,2,27,0,9,622,0,0,0,0,72,16,94,36,0,6,14,160,6,154,0,0,0,0,0.147,0.14893617
3,1,10,3,7,302,0,0,0,0,29,9,71,7,0,4,11,82,5,77,0,0,0,0,0.185,0.211538462
19,19,75,2,41,1858,0,0,0,1,176,23,58,119,4,10,32,386,20,366,0,0,0,1,0.145,0.142222222
0,2,19,0,2,28,0,0,0,0,5,1,0,4,0,3,0,10,1,9,0,0,0,0,0,0
0,3,9,1,6,398,0,0,0,1,47,1,95,98,0,9,9,127,5,122,0,0,0,1,0.122,0.124137931
4,7,21,0,9,216,0,0,0,0,20,8,72,13,1,1,2,63,2,61,0,0,0,0,0.058,0.059701493
0,1,11,0,1,46,0,0,0,0,10,2,66,10,0,4,2,40,0,40,0,0,0,0,0.091,0.090909091
5,3,49,2,9,780,0,0,0,1,74,11,33,8,1,8,32,239,15,224,0,0,0,1,0.207,0.211221122
3,3,30,0,3,167,0,0,1,1,42,6,50,9,3,7,3,70,16,54,0,0,1,1,0.078,0.078947368
2,3,36,0,3,277,0,0,0,0,68,5,69,15,0,0,0,0,0,0,0,0,0,0,0,0
0,2,19,0,3,236,0,0,1,0,27,2,0,9,3,5,2,46,8,38,0,0,1,0,0.08,0.08
0,1,3,1,1,33,0,0,0,0,17,7,0,6,0,3,2,33,0,33,0,0,0,0,0.065,0.108108108
3,0,6,0,3,66,0,0,0,0,24,12,85,9,0,4,9,87,0,87,0,0,0,0,0.182,0.171428571
41,46,719,15,87,4058,0,0,1,1,499,74,72,24,24,13,78,1275,223,1052,0,0,1,1,0.073,0.109014675
0,1,8,0,1,140,0,0,0,0,5,1,94,37,0,2,0,16,0,16,0,0,0,0,0,0
0,1,10,0,1,356,0,0,0,0,18,2,88,54,0,4,4,107,28,79,0,0,0,0,0.068,0.069565217
0,1,3,0,2,41,0,0,0,0,7,3,0,3,0,3,3,38,1,37,0,0,0,0,0.12,0.136363636
6,8,38,8,12,537,0,0,0,1,78,18,94,47,1,8,19,181,5,176,0,0,0,1,0.167,0.173515982
1,1,2,0,1,26,0,0,0,0,7,1,0,6,1,2,1,19,3,16,0,0,0,0,0.069,0.095238095
0,2,12,2,4,113,0,0,0,0,11,3,91,29,0,3,4,51,2,49,0,0,0,0,0.133,0.13559322
2,3,28,2,3,756,0,0,0,0,42,4,92,75,0,0,0,0,0,0,0,0,0,0,0,0
0,2,40,0,2,97,0,0,0,0,21,2,27,23,1,6,0,64,2,62,0,0,0,0,0,0
2,1,5,2,3,134,0,0,0,0,29,9,86,24,0,4,5,64,0,64,0,0,0,0,0.141,0.135135135
0,2,19,0,2,85,0,0,0,0,21,1,0,21,1,4,0,25,1,24,0,0,0,0,0,0
0,1,7,1,1,133,0,0,0,0,20,4,82,27,0,4,16,100,4,96,0,0,0,0,0.242,0.242424242
0,1,13,0,1,14,0,0,0,0,5,1,0,4,0,3,0,8,0,8,0,0,0,0,0,0
5,0,8,0,6,102,0,0,0,0,33,9,0,8,0,4,3,39,0,39,0,0,0,0,0.095,0.133333333
0,1,11,1,1,50,0,0,0,0,13,3,79,14,0,4,1,27,1,26,0,0,0,0,0.071,0.068965517
20,25,254,12,29,2805,0,0,1,1,190,19,0,20,34,14,35,764,295,469,0,0,1,1,0.081,0.083932854
0,3,28,0,3,193,0,0,0,1,41,4,86,21,2,10,12,263,20,243,0,0,0,1,0.084,0.083623693
0,2,17,0,2,191,0,0,0,0,33,1,0,46,1,5,0,51,7,44,0,0,0,0,0,0
2,3,28,2,3,706,0,0,0,0,42,4,92,71,0,0,0,0,0,0,0,0,0,0,0,0
2,3,18,0,3,222,0,0,1,0,47,6,76,31,5,4,8,110,8,102,0,0,1,0,0.128,0.126984127
0,1,11,2,1,599,0,0,0,1,38,1,95,44,0,12,0,59,3,56,0,0,0,1,0,0
0,1,2,0,1,67,0,0,0,0,13,3,75,17,1,4,6,45,3,42,0,0,0,0,0.207,0.210526316
0,1,4,0,1,109,0,0,0,0,19,1,0,25,1,4,21,156,12,144,0,0,0,0,0.212,0.212121212
4,4,80,0,4,284,0,0,0,0,34,6,65,30,0,6,19,211,13,198,0,0,0,0,0.153,0.152610442
